UID,AN,PID,DN,DP,TN,RL,domain,entityName
"(UID, 6aed2be570d59bb)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1132)","(domain, msn.net.ru)","(entityName, Microsoft Corporation)"
"(UID, 8a5b591357828fa)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1133)","(domain, msn.nl)","(entityName, Microsoft Corporation)"
"(UID, 5e3d550f82401a2)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1134)","(domain, msn.no)","(entityName, Microsoft Corporation)"
"(UID, 1c8b31201f072fe)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1135)","(domain, msn.pl)","(entityName, Microsoft Corporation)"
"(UID, 6edc872ce1cdc93)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1136)","(domain, msn.pt)","(entityName, Microsoft Corporation)"
"(UID, 0e568dabed1356d)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1137)","(domain, msn.ru)","(entityName, Microsoft Corporation)"
"(UID, a5a8edeee42ea94)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1138)","(domain, msn.se)","(entityName, Microsoft Corporation)"
"(UID, 1955217706326b8)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1139)","(domain, msn.sg)","(entityName, Microsoft Corporation)"
"(UID, 773abfeda08f4d4)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1140)","(domain, msnarabia.com)","(entityName, Microsoft Corporation)"
"(UID, 916896b0c61dd0f)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1141)","(domain, msnautos.com)","(entityName, Microsoft Corporation)"
"(UID, b39129999268fc4)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1142)","(domain, msncricket.com)","(entityName, Microsoft Corporation)"
"(UID, 973c843f714c9e3)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1143)","(domain, msnlatino.com)","(entityName, Microsoft Corporation)"
"(UID, 09819bc684ec3b7)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1144)","(domain, msnnews.com)","(entityName, Microsoft Corporation)"
"(UID, 14c683540d4a7c3)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1145)","(domain, msnsports.com)","(entityName, Microsoft Corporation)"
"(UID, 9c4d8a4ab24e398)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1146)","(domain, msnstars.dk)","(entityName, Microsoft Corporation)"
"(UID, 12abdda77fac1f2)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1147)","(domain, msntravel.com)","(entityName, Microsoft Corporation)"
"(UID, 52a67b850ff1ccd)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1148)","(domain, msnweather.com)","(entityName, Microsoft Corporation)"
"(UID, ca84ee01d26dd3c)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1149)","(domain, msocdn.com)","(entityName, Microsoft Corporation)"
"(UID, d782f66341068ca)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1150)","(domain, nuget.org)","(entityName, Microsoft Corporation)"
"(UID, 811c35e48025957)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1151)","(domain, office.com)","(entityName, Microsoft Corporation)"
"(UID, a1a7d5a24d9e445)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1152)","(domain, office.net)","(entityName, Microsoft Corporation)"
"(UID, beab6d5a72434e3)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1153)","(domain, office365.com)","(entityName, Microsoft Corporation)"
"(UID, 1bde219300c6004)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1154)","(domain, officeppe.net)","(entityName, Microsoft Corporation)"
"(UID, 8cab18758bc4104)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1155)","(domain, onenote.co)","(entityName, Microsoft Corporation)"
"(UID, f87cf9eb45d2d75)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1156)","(domain, onenote.co.uk)","(entityName, Microsoft Corporation)"
"(UID, 2ec9b8b869bff2b)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1157)","(domain, onenote.com)","(entityName, Microsoft Corporation)"
"(UID, 96d78b635507531)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1158)","(domain, onenote.mobi)","(entityName, Microsoft Corporation)"
"(UID, d47db00605b0ca6)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1159)","(domain, onenote.net)","(entityName, Microsoft Corporation)"
"(UID, c9bba3ae8b13320)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1160)","(domain, onenote.org)","(entityName, Microsoft Corporation)"
"(UID, a3aeebac09feff5)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1161)","(domain, onestore.ms)","(entityName, Microsoft Corporation)"
"(UID, e225035a52e8223)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1162)","(domain, outlook.at)","(entityName, Microsoft Corporation)"
"(UID, c792b9572d5070a)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1163)","(domain, outlook.be)","(entityName, Microsoft Corporation)"
"(UID, 54397885efe319c)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1164)","(domain, outlook.bg)","(entityName, Microsoft Corporation)"
"(UID, 82ee983a9b10a40)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1165)","(domain, outlook.bz)","(entityName, Microsoft Corporation)"
"(UID, 5ae8e4900b226e4)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1166)","(domain, outlook.cl)","(entityName, Microsoft Corporation)"
"(UID, 2c01dcd21cc84af)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1167)","(domain, outlook.cm)","(entityName, Microsoft Corporation)"
"(UID, da1b1e921b88a84)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1168)","(domain, outlook.co)","(entityName, Microsoft Corporation)"
"(UID, 95db4595eb3fc8e)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1169)","(domain, outlook.co.cr)","(entityName, Microsoft Corporation)"
"(UID, 2e71fa5431b3be8)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1170)","(domain, outlook.co.id)","(entityName, Microsoft Corporation)"
"(UID, ea2abcd68e73965)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1171)","(domain, outlook.co.il)","(entityName, Microsoft Corporation)"
"(UID, 3d2932a05d62f68)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1172)","(domain, outlook.co.nz)","(entityName, Microsoft Corporation)"
"(UID, 4b7ee3df018850e)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1173)","(domain, outlook.co.th)","(entityName, Microsoft Corporation)"
"(UID, 37fcc1c21c02d83)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1174)","(domain, outlook.com)","(entityName, Microsoft Corporation)"
"(UID, 574d4f963b1e5f8)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1175)","(domain, outlook.com.ar)","(entityName, Microsoft Corporation)"
"(UID, 3c014cec5d599d7)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1176)","(domain, outlook.com.au)","(entityName, Microsoft Corporation)"
"(UID, 0350fa50d1cc35c)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1177)","(domain, outlook.com.br)","(entityName, Microsoft Corporation)"
"(UID, 0acbbb598b6d6ab)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1178)","(domain, outlook.com.es)","(entityName, Microsoft Corporation)"
"(UID, d92b0a8425a5523)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1179)","(domain, outlook.com.gr)","(entityName, Microsoft Corporation)"
"(UID, 8535a7430402a62)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1180)","(domain, outlook.com.hr)","(entityName, Microsoft Corporation)"
"(UID, abea29e4f0ebbbd)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1181)","(domain, outlook.com.pe)","(entityName, Microsoft Corporation)"
"(UID, 332f26a436ec991)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1182)","(domain, outlook.com.py)","(entityName, Microsoft Corporation)"
"(UID, 0d12b66bf5181da)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1183)","(domain, outlook.com.tr)","(entityName, Microsoft Corporation)"
"(UID, 540049c259dab68)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1184)","(domain, outlook.com.ua)","(entityName, Microsoft Corporation)"
"(UID, d8a35c448d428fc)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1185)","(domain, outlook.com.vn)","(entityName, Microsoft Corporation)"
"(UID, f23a50d274d72eb)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1186)","(domain, outlook.cz)","(entityName, Microsoft Corporation)"
"(UID, 301f073df29c147)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1187)","(domain, outlook.de)","(entityName, Microsoft Corporation)"
"(UID, a31db0176f595a8)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1188)","(domain, outlook.dk)","(entityName, Microsoft Corporation)"
"(UID, 24f5df584eadda2)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1189)","(domain, outlook.ec)","(entityName, Microsoft Corporation)"
"(UID, 6b6744328e5a481)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1190)","(domain, outlook.fr)","(entityName, Microsoft Corporation)"
"(UID, c397328809dba15)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1191)","(domain, outlook.hn)","(entityName, Microsoft Corporation)"
"(UID, af6a54064fe1d75)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1192)","(domain, outlook.ht)","(entityName, Microsoft Corporation)"
"(UID, 7bb0adc547c86c1)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 1193)","(domain, outlook.hu)","(entityName, Microsoft Corporation)"
